hshd_num,l,age_range,marital,income_range,homeowner,hshd_composition,hh_size,children
1872,Y,35-44,Single,150K+,Homeowner,1 Adult and Kids,2,1
2418,Y,35-44,Single,150K+,Homeowner,1 Adult and Kids,2,1
4093,Y,35-44,Single,150K+,Unknown,1 Adult and Kids,2,1
4462,Y,35-44,Single,150K+,Unknown,1 Adult and Kids,2,1
4540,Y,35-44,Single,150K+,Unknown,1 Adult and Kids,2,1
0363,Y,35-44,Single,35-49K,Homeowner,1 Adult and Kids,2,1
0812,N,35-44,Single,35-49K,Homeowner,1 Adult and Kids,2,1
1207,Y,35-44,Single,35-49K,Homeowner,1 Adult and Kids,2,1
1309,Y,35-44,Single,35-49K,Homeowner,1 Adult and Kids,2,1
1316,Y,35-44,Single,35-49K,Unknown,1 Adult and Kids,2,1
1600,N,35-44,Single,35-49K,Homeowner,1 Adult and Kids,2,1
1827,Y,35-44,Single,35-49K,Homeowner,1 Adult and Kids,2,1
1899,Y,35-44,Single,35-49K,Renter,1 Adult and Kids,2,1
2010,Y,35-44,Single,35-49K,Homeowner,1 Adult and Kids,2,1
2491,Y,35-44,Single,35-49K,Homeowner,1 Adult and Kids,2,1
2715,Y,35-44,Single,35-49K,Homeowner,1 Adult and Kids,2,1
3427,Y,35-44,Single,35-49K,Homeowner,1 Adult and Kids,2,1
3519,N,35-44,Single,35-49K,Homeowner,1 Adult and Kids,2,1
3912,N,35-44,Single,35-49K,Homeowner,1 Adult and Kids,2,1
4010,Y,35-44,Single,35-49K,Homeowner,1 Adult and Kids,2,1
4162,Y,35-44,Single,35-49K,Homeowner,1 Adult and Kids,2,1
4410,Y,35-44,Single,35-49K,Renter,1 Adult and Kids,2,1
0261,N,35-44,Single,50-74K,Homeowner,1 Adult and Kids,2,1
0279,Y,35-44,Single,50-74K,Homeowner,1 Adult and Kids,2,1
0733,N,35-44,Single,50-74K,Unknown,1 Adult and Kids,2,1
0817,Y,35-44,Single,50-74K,Renter,1 Adult and Kids,2,1
1038,N,35-44,Single,50-74K,Homeowner,1 Adult and Kids,2,1
1191,Y,35-44,Single,50-74K,Unknown,1 Adult and Kids,2,1
1216,Y,35-44,Single,50-74K,Homeowner,1 Adult and Kids,2,1
1672,Y,35-44,Single,50-74K,Homeowner,1 Adult and Kids,2,1
1719,Y,35-44,Single,50-74K,Unknown,1 Adult and Kids,2,1
1796,Y,35-44,Single,50-74K,Homeowner,1 Adult and Kids,2,1
1858,Y,35-44,Single,50-74K,Renter,1 Adult and Kids,2,1
2295,N,35-44,Single,50-74K,Unknown,1 Adult and Kids,2,1
2302,Y,35-44,Single,50-74K,Homeowner,1 Adult and Kids,2,1
2317,Y,35-44,Single,50-74K,Homeowner,1 Adult and Kids,2,1
2444,Y,35-44,Single,50-74K,Homeowner,1 Adult and Kids,2,1
2482,Y,35-44,Single,50-74K,Homeowner,1 Adult and Kids,2,1
2667,Y,35-44,Single,50-74K,Homeowner,1 Adult and Kids,2,1
3057,N,35-44,Single,50-74K,Homeowner,1 Adult and Kids,2,1
3184,Y,35-44,Single,50-74K,Homeowner,1 Adult and Kids,2,1
3323,Y,35-44,Single,50-74K,Homeowner,1 Adult and Kids,2,1
3688,Y,35-44,Single,50-74K,Unknown,1 Adult and Kids,2,1
4176,Y,35-44,Single,50-74K,Renter,1 Adult and Kids,2,1
4436,Y,35-44,Single,50-74K,Homeowner,1 Adult and Kids,2,1
0209,N,35-44,Single,75-99K,Homeowner,1 Adult and Kids,2,1
0845,Y,35-44,Single,75-99K,Homeowner,1 Adult and Kids,2,1
1383,Y,35-44,Single,75-99K,Homeowner,1 Adult and Kids,2,1
1515,Y,35-44,Single,75-99K,Homeowner,1 Adult and Kids,2,1
1905,Y,35-44,Single,75-99K,Homeowner,1 Adult and Kids,2,1
2569,Y,35-44,Single,75-99K,Homeowner,1 Adult and Kids,2,1
3077,Y,35-44,Single,75-99K,Homeowner,1 Adult and Kids,2,1
3379,Y,35-44,Single,75-99K,Homeowner,1 Adult and Kids,2,1
3776,N,35-44,Single,75-99K,Homeowner,1 Adult and Kids,2,1
4448,N,35-44,Single,75-99K,Homeowner,1 Adult and Kids,2,1
4939,Y,35-44,Single,75-99K,Renter,1 Adult and Kids,2,1
0369,Y,35-44,Single,100-150K,Homeowner,1 Adult and Kids,2,1
0374,Y,35-44,Single,100-150K,Homeowner,1 Adult and Kids,2,1
0454,Y,35-44,Single,100-150K,Unknown,1 Adult and Kids,2,1
2112,Y,35-44,Single,100-150K,Unknown,1 Adult and Kids,2,1
0046,Y,35-44,Single,UNDER 35K,Homeowner,1 Adult and Kids,2,1
0968,Y,35-44,Single,UNDER 35K,Homeowner,1 Adult and Kids,2,1
1277,Y,35-44,Single,UNDER 35K,Renter,1 Adult and Kids,2,1
1971,Y,35-44,Single,UNDER 35K,Unknown,1 Adult and Kids,2,1
3141,N,35-44,Single,UNDER 35K,Renter,1 Adult and Kids,2,1
4103,Y,35-44,Single,UNDER 35K,Renter,1 Adult and Kids,2,1
4221,Y,35-44,Single,UNDER 35K,Homeowner,1 Adult and Kids,2,1
4290,Y,35-44,Single,UNDER 35K,Homeowner,1 Adult and Kids,2,1
4894,Y,35-44,Single,UNDER 35K,Homeowner,1 Adult and Kids,2,1
0177,Y,45-54,Single,150K+,Unknown,1 Adult and Kids,2,1
1165,Y,45-54,Single,150K+,Homeowner,1 Adult and Kids,2,1
1587,Y,45-54,Single,150K+,Homeowner,1 Adult and Kids,2,1
3271,Y,45-54,Single,150K+,Homeowner,1 Adult and Kids,2,1
3297,Y,45-54,Single,150K+,Homeowner,1 Adult and Kids,2,1
3299,Y,45-54,Single,150K+,Homeowner,1 Adult and Kids,2,1
3353,Y,45-54,Single,150K+,Homeowner,1 Adult and Kids,2,1
3830,Y,45-54,Single,150K+,Homeowner,1 Adult and Kids,2,1
0180,Y,45-54,Single,35-49K,Homeowner,1 Adult and Kids,2,1
0754,Y,45-54,Single,35-49K,Homeowner,1 Adult and Kids,2,1
0771,Y,45-54,Single,35-49K,Renter,1 Adult and Kids,2,1
0969,Y,45-54,Single,35-49K,Renter,1 Adult and Kids,2,1
1018,Y,45-54,Single,35-49K,Homeowner,1 Adult and Kids,2,1
1081,Y,45-54,Single,35-49K,Homeowner,1 Adult and Kids,2,1
1569,Y,45-54,Single,35-49K,Unknown,1 Adult and Kids,2,1
1581,Y,45-54,Single,35-49K,Homeowner,1 Adult and Kids,2,1
1670,N,45-54,Single,35-49K,Homeowner,1 Adult and Kids,2,1
1819,N,45-54,Single,35-49K,Unknown,1 Adult and Kids,2,1
1925,Y,45-54,Single,35-49K,Unknown,1 Adult and Kids,2,1
1966,Y,45-54,Single,35-49K,Renter,1 Adult and Kids,2,1
3017,Y,45-54,Single,35-49K,Renter,1 Adult and Kids,2,1
3450,N,45-54,Single,35-49K,Homeowner,1 Adult and Kids,2,1
3612,Y,45-54,Single,35-49K,Homeowner,1 Adult and Kids,2,1
4763,Y,45-54,Single,35-49K,Homeowner,1 Adult and Kids,2,1
4876,Y,45-54,Single,35-49K,Renter,1 Adult and Kids,2,1
0518,Y,45-54,Single,50-74K,Homeowner,1 Adult and Kids,2,1
0831,Y,45-54,Single,50-74K,Unknown,1 Adult and Kids,2,1
0904,Y,45-54,Single,50-74K,Homeowner,1 Adult and Kids,2,1
1374,Y,45-54,Single,50-74K,Homeowner,1 Adult and Kids,2,1
1632,Y,45-54,Single,50-74K,Renter,1 Adult and Kids,2,1
2246,Y,45-54,Single,50-74K,Renter,1 Adult and Kids,2,1
2410,Y,45-54,Single,50-74K,Homeowner,1 Adult and Kids,2,1
2421,Y,45-54,Single,50-74K,Renter,1 Adult and Kids,2,1
2567,Y,45-54,Single,50-74K,Unknown,1 Adult and Kids,2,1
3065,Y,45-54,Single,50-74K,Homeowner,1 Adult and Kids,2,1
3090,Y,45-54,Single,50-74K,Unknown,1 Adult and Kids,2,1
3327,Y,45-54,Single,50-74K,Homeowner,1 Adult and Kids,2,1
3929,Y,45-54,Single,50-74K,Homeowner,1 Adult and Kids,2,1
4006,Y,45-54,Single,50-74K,Homeowner,1 Adult and Kids,2,1
4136,Y,45-54,Single,50-74K,Homeowner,1 Adult and Kids,2,1
4282,Y,45-54,Single,50-74K,Unknown,1 Adult and Kids,2,1
4297,N,45-54,Single,50-74K,Unknown,1 Adult and Kids,2,1
0252,Y,45-54,Single,75-99K,Unknown,1 Adult and Kids,2,1
0342,Y,45-54,Single,75-99K,Homeowner,1 Adult and Kids,2,1
1048,Y,45-54,Single,75-99K,Homeowner,1 Adult and Kids,2,1
1723,Y,45-54,Single,75-99K,Renter,1 Adult and Kids,2,1
1866,Y,45-54,Single,75-99K,Homeowner,1 Adult and Kids,2,1
2097,Y,45-54,Single,75-99K,Unknown,1 Adult and Kids,2,1
2233,Y,45-54,Single,75-99K,Homeowner,1 Adult and Kids,2,1
2309,Y,45-54,Single,75-99K,Renter,1 Adult and Kids,2,1
2856,N,45-54,Single,75-99K,Homeowner,1 Adult and Kids,2,1
2993,Y,45-54,Single,75-99K,Unknown,1 Adult and Kids,2,1
3110,Y,45-54,Single,75-99K,Homeowner,1 Adult and Kids,2,1
3207,Y,45-54,Single,75-99K,Unknown,1 Adult and Kids,2,1
3535,Y,45-54,Single,75-99K,Unknown,1 Adult and Kids,2,1
3909,Y,45-54,Single,75-99K,Unknown,1 Adult and Kids,2,1
4161,Y,45-54,Single,75-99K,Renter,1 Adult and Kids,2,1
4241,N,45-54,Single,75-99K,Homeowner,1 Adult and Kids,2,1
0990,Y,45-54,Single,100-150K,Homeowner,1 Adult and Kids,2,1
3080,Y,45-54,Single,100-150K,Homeowner,1 Adult and Kids,2,1
3707,Y,45-54,Single,100-150K,Homeowner,1 Adult and Kids,2,1
4220,Y,45-54,Single,100-150K,Renter,1 Adult and Kids,2,1
4753,Y,45-54,Single,100-150K,Renter,1 Adult and Kids,2,1
0141,Y,45-54,Single,UNDER 35K,Homeowner,1 Adult and Kids,2,1
1004,Y,45-54,Single,UNDER 35K,Homeowner,1 Adult and Kids,2,1
1517,Y,45-54,Single,UNDER 35K,Homeowner,1 Adult and Kids,2,1
3583,Y,45-54,Single,UNDER 35K,Homeowner,1 Adult and Kids,2,1
3797,Y,45-54,Single,UNDER 35K,Homeowner,1 Adult and Kids,2,1
4656,N,45-54,Single,UNDER 35K,Renter,1 Adult and Kids,2,1
1748,Y,55-64,Single,150K+,Renter,1 Adult and Kids,2,1
2338,N,55-64,Single,150K+,Homeowner,1 Adult and Kids,2,1
2350,N,55-64,Single,150K+,Unknown,1 Adult and Kids,2,1
2464,Y,55-64,Single,150K+,Homeowner,1 Adult and Kids,2,1
4337,Y,55-64,Single,150K+,Homeowner,1 Adult and Kids,2,1
0031,Y,55-64,Single,35-49K,Homeowner,1 Adult and Kids,2,1
0889,Y,55-64,Single,35-49K,Homeowner,1 Adult and Kids,2,1
1843,Y,55-64,Single,35-49K,Renter,1 Adult and Kids,2,1
1953,Y,55-64,Single,35-49K,Homeowner,1 Adult and Kids,2,1
1976,N,55-64,Single,35-49K,Homeowner,1 Adult and Kids,2,1
2599,Y,55-64,Single,35-49K,Homeowner,1 Adult and Kids,2,1
3137,Y,55-64,Single,35-49K,Homeowner,1 Adult and Kids,2,1
3602,N,55-64,Single,35-49K,Homeowner,1 Adult and Kids,2,1
3894,Y,55-64,Single,35-49K,Homeowner,1 Adult and Kids,2,1
4140,Y,55-64,Single,35-49K,Renter,1 Adult and Kids,2,1
4201,Y,55-64,Single,35-49K,Homeowner,1 Adult and Kids,2,1
4556,Y,55-64,Single,35-49K,Homeowner,1 Adult and Kids,2,1
4666,Y,55-64,Single,35-49K,Renter,1 Adult and Kids,2,1
0408,N,55-64,Single,50-74K,Homeowner,1 Adult and Kids,2,1
0734,Y,55-64,Single,50-74K,Homeowner,1 Adult and Kids,2,1
0952,Y,55-64,Single,50-74K,Renter,1 Adult and Kids,2,1
1039,N,55-64,Single,50-74K,Renter,1 Adult and Kids,2,1
1455,Y,55-64,Single,50-74K,Homeowner,1 Adult and Kids,2,1
2774,Y,55-64,Single,50-74K,Homeowner,1 Adult and Kids,2,1
3031,N,55-64,Single,50-74K,Homeowner,1 Adult and Kids,2,1
3463,Y,55-64,Single,50-74K,Unknown,1 Adult and Kids,2,1
3637,Y,55-64,Single,50-74K,Homeowner,1 Adult and Kids,2,1
4154,Y,55-64,Single,50-74K,Unknown,1 Adult and Kids,2,1
4841,N,55-64,Single,50-74K,Homeowner,1 Adult and Kids,2,1
1518,Y,55-64,Single,75-99K,Renter,1 Adult and Kids,2,1
0377,Y,55-64,Single,100-150K,Homeowner,1 Adult and Kids,2,1
1568,Y,55-64,Single,100-150K,Homeowner,1 Adult and Kids,2,1
2399,Y,55-64,Single,100-150K,Homeowner,1 Adult and Kids,2,1
2699,Y,55-64,Single,100-150K,Homeowner,1 Adult and Kids,2,1
3355,Y,55-64,Single,100-150K,Homeowner,1 Adult and Kids,2,1
0479,Y,55-64,Single,UNDER 35K,Homeowner,1 Adult and Kids,2,1
1214,N,55-64,Single,UNDER 35K,Homeowner,1 Adult and Kids,2,1
1282,Y,55-64,Single,UNDER 35K,Homeowner,1 Adult and Kids,2,1
1991,Y,55-64,Single,UNDER 35K,Homeowner,1 Adult and Kids,2,1
2587,N,55-64,Single,UNDER 35K,Homeowner,1 Adult and Kids,2,1
2824,Y,55-64,Single,UNDER 35K,Homeowner,1 Adult and Kids,2,1
3424,Y,55-64,Single,UNDER 35K,Homeowner,1 Adult and Kids,2,1
0597,Y,65-74,Single,35-49K,Homeowner,1 Adult and Kids,2,1
2107,Y,65-74,Single,35-49K,Homeowner,1 Adult and Kids,2,1
2580,Y,65-74,Single,35-49K,Homeowner,1 Adult and Kids,2,1
2853,Y,65-74,Single,35-49K,Homeowner,1 Adult and Kids,2,1
0912,Y,65-74,Single,50-74K,Homeowner,1 Adult and Kids,2,1
2530,N,65-74,Single,50-74K,Homeowner,1 Adult and Kids,2,1
1479,Y,65-74,Single,75-99K,Homeowner,1 Adult and Kids,2,1
3232,Y,65-74,Single,75-99K,Homeowner,1 Adult and Kids,2,1
0567,Y,65-74,Single,UNDER 35K,Homeowner,1 Adult and Kids,2,1
1651,Y,65-74,Single,UNDER 35K,Renter,1 Adult and Kids,2,1
2051,Y,65-74,Single,UNDER 35K,Homeowner,1 Adult and Kids,2,1
2182,N,65-74,Single,UNDER 35K,Homeowner,1 Adult and Kids,2,1
2895,N,65-74,null,UNDER 35K,Renter,1 Adult and Kids,2,1
2884,Y,75+,null,50-74K,Homeowner,1 Adult and Kids,3,2
4450,Y,19-24,Single,150K+,Homeowner,1 Adult and Kids,3,2
3421,Y,19-24,Single,75-99K,Homeowner,1 Adult and Kids,3,2
3108,Y,19-24,Single,UNDER 35K,Renter,1 Adult and Kids,3,2
3757,N,25-34,Single,35-49K,Unknown,1 Adult and Kids,3,2
4135,Y,25-34,Single,35-49K,Homeowner,1 Adult and Kids,3,2
4455,Y,25-34,Single,35-49K,Renter,1 Adult and Kids,3,2
1272,Y,25-34,Single,50-74K,Homeowner,1 Adult and Kids,3,2
4160,N,25-34,Single,50-74K,Homeowner,1 Adult and Kids,3,2
3951,Y,25-34,Single,100-150K,Homeowner,1 Adult and Kids,3,2
4438,Y,25-34,Single,100-150K,Unknown,1 Adult and Kids,3,2
1469,N,25-34,Single,UNDER 35K,Homeowner,1 Adult and Kids,3,2
1988,Y,25-34,Single,UNDER 35K,Homeowner,1 Adult and Kids,3,2
0282,Y,35-44,Single,150K+,Homeowner,1 Adult and Kids,3,2
2140,Y,35-44,Single,150K+,Homeowner,1 Adult and Kids,3,2
0268,Y,35-44,Single,35-49K,Homeowner,1 Adult and Kids,3,2
0373,Y,35-44,Single,35-49K,Unknown,1 Adult and Kids,3,2
0417,Y,35-44,Single,35-49K,Homeowner,1 Adult and Kids,3,2
0524,Y,35-44,Single,35-49K,Unknown,1 Adult and Kids,3,2
1704,Y,35-44,Single,35-49K,Renter,1 Adult and Kids,3,2
1985,Y,35-44,Single,35-49K,Renter,1 Adult and Kids,3,2
4737,Y,35-44,Single,35-49K,Homeowner,1 Adult and Kids,3,2
4943,Y,35-44,Single,35-49K,Renter,1 Adult and Kids,3,2
0449,Y,35-44,Single,50-74K,Homeowner,1 Adult and Kids,3,2
1357,Y,35-44,Single,50-74K,Homeowner,1 Adult and Kids,3,2
1388,N,35-44,Single,50-74K,Homeowner,1 Adult and Kids,3,2
1389,N,35-44,Single,50-74K,Homeowner,1 Adult and Kids,3,2
1623,Y,35-44,Single,50-74K,Renter,1 Adult and Kids,3,2
2144,N,35-44,Single,50-74K,Homeowner,1 Adult and Kids,3,2
2981,Y,35-44,Single,50-74K,Unknown,1 Adult and Kids,3,2
4863,Y,35-44,Single,50-74K,Renter,1 Adult and Kids,3,2
0150,Y,35-44,Single,75-99K,Unknown,1 Adult and Kids,3,2
4800,Y,35-44,Single,75-99K,Homeowner,1 Adult and Kids,3,2
4918,Y,35-44,Single,75-99K,Homeowner,1 Adult and Kids,3,2
0004,Y,35-44,Single,100-150K,Homeowner,1 Adult and Kids,3,2
0082,Y,35-44,Single,100-150K,Homeowner,1 Adult and Kids,3,2
1354,Y,35-44,Single,100-150K,Homeowner,1 Adult and Kids,3,2
1628,N,35-44,Single,100-150K,Unknown,1 Adult and Kids,3,2
2803,Y,35-44,Single,100-150K,Renter,1 Adult and Kids,3,2
2843,Y,35-44,Single,100-150K,Unknown,1 Adult and Kids,3,2
2339,Y,35-44,Single,UNDER 35K,Homeowner,1 Adult and Kids,3,2
1119,Y,45-54,Single,150K+,Homeowner,1 Adult and Kids,3,2
3319,Y,45-54,Single,150K+,Homeowner,1 Adult and Kids,3,2
0062,N,45-54,Single,35-49K,Homeowner,1 Adult and Kids,3,2
1519,Y,45-54,Single,35-49K,Homeowner,1 Adult and Kids,3,2
1526,Y,45-54,Single,35-49K,Homeowner,1 Adult and Kids,3,2
2386,Y,45-54,Single,35-49K,Renter,1 Adult and Kids,3,2
2766,Y,45-54,Single,35-49K,Homeowner,1 Adult and Kids,3,2
3846,Y,45-54,Single,35-49K,Homeowner,1 Adult and Kids,3,2
0551,Y,45-54,Single,50-74K,Homeowner,1 Adult and Kids,3,2
1041,N,45-54,Single,50-74K,Renter,1 Adult and Kids,3,2
1340,Y,45-54,Single,50-74K,Homeowner,1 Adult and Kids,3,2
1842,Y,45-54,Single,50-74K,Homeowner,1 Adult and Kids,3,2
2638,N,45-54,Single,50-74K,Homeowner,1 Adult and Kids,3,2
3752,Y,45-54,Single,50-74K,Homeowner,1 Adult and Kids,3,2
3936,Y,45-54,Single,50-74K,Homeowner,1 Adult and Kids,3,2
4373,N,45-54,Single,50-74K,Renter,1 Adult and Kids,3,2
0115,Y,45-54,Single,75-99K,Homeowner,1 Adult and Kids,3,2
0942,Y,45-54,Single,75-99K,Homeowner,1 Adult and Kids,3,2
2041,N,45-54,Single,75-99K,Homeowner,1 Adult and Kids,3,2
2785,Y,45-54,Single,75-99K,Unknown,1 Adult and Kids,3,2
0414,Y,45-54,Single,100-150K,Homeowner,1 Adult and Kids,3,2
0725,Y,45-54,Single,100-150K,Homeowner,1 Adult and Kids,3,2
1839,Y,45-54,Single,100-150K,Renter,1 Adult and Kids,3,2
2682,Y,45-54,Single,100-150K,Homeowner,1 Adult and Kids,3,2
4592,Y,45-54,Single,100-150K,Homeowner,1 Adult and Kids,3,2
0625,Y,45-54,Single,UNDER 35K,Homeowner,1 Adult and Kids,3,2
1972,Y,45-54,Single,UNDER 35K,Homeowner,1 Adult and Kids,3,2
4229,Y,45-54,Single,UNDER 35K,Renter,1 Adult and Kids,3,2
0517,Y,55-64,Single,150K+,Homeowner,1 Adult and Kids,3,2
1474,Y,55-64,Single,150K+,Homeowner,1 Adult and Kids,3,2
0130,N,55-64,Single,35-49K,Homeowner,1 Adult and Kids,3,2
0440,Y,55-64,Single,35-49K,Homeowner,1 Adult and Kids,3,2
2572,Y,55-64,Single,35-49K,Homeowner,1 Adult and Kids,3,2
0508,Y,55-64,Single,50-74K,Homeowner,1 Adult and Kids,3,2
1996,Y,55-64,Single,50-74K,Homeowner,1 Adult and Kids,3,2
3235,Y,55-64,Single,50-74K,Homeowner,1 Adult and Kids,3,2
4027,Y,55-64,Single,50-74K,Homeowner,1 Adult and Kids,3,2
0285,Y,55-64,Single,75-99K,Homeowner,1 Adult and Kids,3,2
1403,N,55-64,Single,75-99K,Renter,1 Adult and Kids,3,2
2813,Y,55-64,Single,75-99K,Unknown,1 Adult and Kids,3,2
0137,Y,55-64,Single,UNDER 35K,Homeowner,1 Adult and Kids,3,2
2465,Y,55-64,Single,UNDER 35K,Homeowner,1 Adult and Kids,3,2
4080,Y,55-64,Single,UNDER 35K,Homeowner,1 Adult and Kids,3,2
2536,Y,65-74,Single,35-49K,Homeowner,1 Adult and Kids,3,2
2685,N,65-74,Single,50-74K,Homeowner,1 Adult and Kids,3,2
0666,N,65-74,Single,75-99K,Homeowner,1 Adult and Kids,3,2
1017,Y,65-74,Single,UNDER 35K,Homeowner,1 Adult and Kids,3,2
2754,N,65-74,Single,UNDER 35K,Homeowner,1 Adult and Kids,3,2
3589,Y,75+,Single,50-74K,Homeowner,1 Adult and Kids,4,3+
3666,Y,19-24,Single,35-49K,Renter,1 Adult and Kids,4,3+
4157,N,19-24,Single,35-49K,Renter,1 Adult and Kids,4,3+
0153,Y,25-34,Single,35-49K,Renter,1 Adult and Kids,4,3+
0195,N,25-34,Single,35-49K,Unknown,1 Adult and Kids,4,3+
4467,Y,25-34,Single,50-74K,Renter,1 Adult and Kids,4,3+
4947,Y,25-34,Single,100-150K,Homeowner,1 Adult and Kids,4,3+
4485,Y,25-34,Single,UNDER 35K,Homeowner,1 Adult and Kids,4,3+
1202,Y,35-44,Single,150K+,Homeowner,1 Adult and Kids,4,3+
0514,Y,35-44,Single,35-49K,Renter,1 Adult and Kids,4,3+
0538,Y,35-44,Single,35-49K,Homeowner,1 Adult and Kids,4,3+
1626,Y,35-44,Single,35-49K,Renter,1 Adult and Kids,4,3+
4426,Y,35-44,Single,35-49K,Homeowner,1 Adult and Kids,4,3+
4428,N,35-44,Single,35-49K,Homeowner,1 Adult and Kids,4,3+
2760,Y,35-44,Single,50-74K,Homeowner,1 Adult and Kids,4,3+
1700,Y,35-44,Single,75-99K,Homeowner,1 Adult and Kids,4,3+
3566,Y,35-44,Single,75-99K,Homeowner,1 Adult and Kids,4,3+
3937,Y,35-44,Single,75-99K,Unknown,1 Adult and Kids,4,3+
4511,Y,35-44,Single,75-99K,Renter,1 Adult and Kids,4,3+
0383,Y,35-44,Single,100-150K,Unknown,1 Adult and Kids,4,3+
0464,Y,35-44,Single,100-150K,Homeowner,1 Adult and Kids,4,3+
2279,Y,35-44,Single,100-150K,Unknown,1 Adult and Kids,4,3+
2789,Y,35-44,Single,100-150K,Homeowner,1 Adult and Kids,4,3+
2451,Y,35-44,Single,UNDER 35K,Homeowner,1 Adult and Kids,4,3+
1420,Y,45-54,Single,150K+,Unknown,1 Adult and Kids,4,3+
3448,N,45-54,Single,150K+,Homeowner,1 Adult and Kids,4,3+
3901,N,45-54,Single,150K+,Homeowner,1 Adult and Kids,4,3+
1225,Y,45-54,Single,35-49K,Homeowner,1 Adult and Kids,4,3+
0321,Y,45-54,Single,50-74K,Homeowner,1 Adult and Kids,4,3+
2960,Y,45-54,Single,50-74K,Homeowner,1 Adult and Kids,4,3+
4330,Y,45-54,Single,50-74K,Homeowner,1 Adult and Kids,4,3+
1259,Y,45-54,Single,100-150K,Homeowner,1 Adult and Kids,4,3+
3838,Y,45-54,Single,100-150K,Homeowner,1 Adult and Kids,4,3+
0976,Y,45-54,Single,UNDER 35K,Unknown,1 Adult and Kids,4,3+
1696,Y,55-64,Single,150K+,Homeowner,1 Adult and Kids,4,3+
2358,Y,55-64,Single,35-49K,Homeowner,1 Adult and Kids,4,3+
1138,Y,55-64,Single,50-74K,Homeowner,1 Adult and Kids,4,3+
1911,Y,55-64,Single,50-74K,Homeowner,1 Adult and Kids,4,3+
1120,Y,55-64,Single,100-150K,Homeowner,1 Adult and Kids,4,3+
0183,Y,55-64,Single,UNDER 35K,Renter,1 Adult and Kids,4,3+
2017,N,55-64,Single,UNDER 35K,Homeowner,1 Adult and Kids,4,3+
0274,Y,65-74,Single,UNDER 35K,Renter,1 Adult and Kids,4,3+
0572,Y,65-74,Single,UNDER 35K,Homeowner,1 Adult and Kids,4,3+
3877,Y,65-74,Single,UNDER 35K,Homeowner,1 Adult and Kids,4,3+
3342,Y,75+,Single,UNDER 35K,Homeowner,1 Adult and Kids,5+,3+
0194,Y,19-24,Single,35-49K,Unknown,1 Adult and Kids,5+,3+
2067,Y,25-34,Single,35-49K,Unknown,1 Adult and Kids,5+,3+
1211,Y,35-44,Single,35-49K,Homeowner,1 Adult and Kids,5+,3+
1359,Y,35-44,Single,35-49K,Homeowner,1 Adult and Kids,5+,3+
1997,Y,35-44,Single,35-49K,Homeowner,1 Adult and Kids,5+,3+
1739,Y,35-44,Single,50-74K,Homeowner,1 Adult and Kids,5+,3+
2310,Y,35-44,Single,50-74K,Homeowner,1 Adult and Kids,5+,3+
3853,Y,35-44,Single,50-74K,Homeowner,1 Adult and Kids,5+,3+
4143,Y,35-44,Single,50-74K,Homeowner,1 Adult and Kids,5+,3+
2066,Y,35-44,Single,75-99K,Unknown,1 Adult and Kids,5+,3+
2792,Y,35-44,null,75-99K,Renter,1 Adult and Kids,5+,3+
4098,Y,35-44,Single,75-99K,Homeowner,1 Adult and Kids,5+,3+
4635,Y,35-44,Single,75-99K,Renter,1 Adult and Kids,5+,3+
1786,Y,35-44,Single,100-150K,Homeowner,1 Adult and Kids,5+,3+
3717,Y,35-44,Single,100-150K,Homeowner,1 Adult and Kids,5+,3+
1502,N,35-44,Single,UNDER 35K,Renter,1 Adult and Kids,5+,3+
3000,N,35-44,Single,UNDER 35K,Renter,1 Adult and Kids,5+,3+
1395,Y,45-54,Single,35-49K,Homeowner,1 Adult and Kids,5+,3+
3636,Y,45-54,Single,35-49K,Homeowner,1 Adult and Kids,5+,3+
4121,Y,45-54,Single,35-49K,Renter,1 Adult and Kids,5+,3+
4922,Y,45-54,Single,35-49K,Homeowner,1 Adult and Kids,5+,3+
0149,Y,45-54,Single,75-99K,Homeowner,1 Adult and Kids,5+,3+
1206,Y,45-54,Single,75-99K,Homeowner,1 Adult and Kids,5+,3+
2579,Y,45-54,Single,75-99K,Homeowner,1 Adult and Kids,5+,3+
3376,Y,45-54,Single,75-99K,Homeowner,1 Adult and Kids,5+,3+
0401,Y,45-54,Single,100-150K,Homeowner,1 Adult and Kids,5+,3+
0907,Y,45-54,Single,100-150K,Homeowner,1 Adult and Kids,5+,3+
1484,Y,45-54,Single,100-150K,Homeowner,1 Adult and Kids,5+,3+
3445,Y,45-54,Single,100-150K,Homeowner,1 Adult and Kids,5+,3+
1358,Y,55-64,Single,150K+,Homeowner,1 Adult and Kids,5+,3+
2527,Y,55-64,Single,75-99K,Homeowner,1 Adult and Kids,5+,3+
4128,Y,55-64,Single,100-150K,Homeowner,1 Adult and Kids,5+,3+
4712,Y,55-64,Single,UNDER 35K,Homeowner,1 Adult and Kids,5+,3+
0083,N,65-74,Single,UNDER 35K,Homeowner,1 Adult and Kids,5+,3+
0311,Y,65-74,Single,UNDER 35K,Unknown,1 Adult and Kids,5+,3+
1200,Y,65-74,Single,UNDER 35K,Renter,1 Adult and Kids,5+,3+
0722,Y,75+,Married,35-49K,Homeowner,2 Adults and Kids,3,1
0843,Y,75+,Married,35-49K,Homeowner,2 Adults and Kids,3,1
2196,N,75+,Married,35-49K,Renter,2 Adults and Kids,3,1
2298,Y,75+,Married,35-49K,Homeowner,2 Adults and Kids,3,1
